,Repo_Name,Organization_Name,PR_Number,PR_Title,PR_Head,User,PR_Labels,URL,PR_State,PR_Body,PR_Additions,PR_Deletions,PR_Comments_Num,PR_Commits_Num,PR_Created_At,PR_Closed_At,PR_Merged,PR_Merged_At,PR_Merged_By,PR_Review_Comments_Num,PR_Updated_At,Review_Comment,Comment_Created_At,Comment_User,Comment_Updated_At,Comment,Inclusiveness_Scale_1_to_10,Inclusiveness_5_Categories,Inclusiveness_2_Categories,Constructiveness_Scale_1_to_10,Constructiveness_5_Categories,Constructiveness_2_Categories
152,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-09-09 0:51:50,Jimmy Wﾃ､rting,2021-09-09 0:52:14,"I suggest using ArrayBuffer/Uint8Array instead of Buffer whenever possible, including Buffer to Web & Deno is not good - this is more generally speaking",9,inclusive,inclusive,9,constructive,constructive
153,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-09-09 0:53:35,Advaith,2021-09-09 0:53:35,discord.js and unidici are node-only,5,neutral,not inclusive,9,constructive,constructive
154,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-09-09 1:44:19,Jimmy Wﾃ､rting,2021-09-09 1:44:19,"I just mean that: working with Buffer is considered as a bad practices for cross compatibility support
",8,inclusive,inclusive,9,constructive,constructive
155,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-09-09 9:34:43,Antonio Romﾃ｡n,2021-09-09 9:34:43,"First, we intentionally removed browser support a while ago, see #5113.

Second, we have too many dependencies with Node.js to even be able to support Deno (or browser, for that matter).

And working with Buffer isn't a bad practice when the project is Node.js-only, it has a bunch of useful methods Uint8Array lacks of, and is a ""Stability: 2"" feature, which suggests it's both a stable and a recommended API.

Sure, we could change some stuff so we check for `Uint8Array` instances, but as far as Node.js goes, a lot of things take and return `Buffer` instances, and it can also confuse users when they have a `Buffer` but see a method that takes `Uint8Array`, as the names are very different (even though Buffer extends Uint8Array).

If anything, we can always look into cross-platform support with the TypeScript rewrite, but not for v13.",6,somewhat inclusive,inclusive,8,constructive,constructive
156,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-10-01 3:20:17,Shubham Parihar,2021-10-01 3:24:33,"```suggestion
   * Resolves a BufferResolvable or a Stream to a Blob
```",9,inclusive,inclusive,9,constructive,constructive
157,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-10-03 12:25:28,Vlad Frangu,2021-10-03 12:26:09,"Question: don't blobs have a type too? If they do, can't we use that for the `data:content-type`?",6,neutral,inclusive,6,somewhat constructive,constructive
158,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-10-03 14:41:36,Khafra,2021-10-03 14:41:36,"Yes, fixed in fd18ecf64d2ae364657159eb6128ce235c9c13cc. If the type isn't specified, it's an empty string so I still default it to `image/jpg` though.",7,somewhat inclusive,inclusive,10,constructive,constructive
159,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-10-06 3:49:53,Shubham Parihar,2021-10-06 3:49:54,"```suggestion
    if (resource?.[Symbol.asyncIterator]) {
```",8,inclusive,inclusive,7,somewhat constructive,constructive
160,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-10-06 4:01:05,Shubham Parihar,2021-10-06 4:02:02,"```suggestion
const { blob } = require('node:stream/consumers');
```",8,inclusive,inclusive,9,constructive,constructive
161,discord.js,discordjs,6586,refactor: node-fetch & @discordjs/formdata -> undici,"PullRequestPart(sha=""37438a6d07a894d7cf4c3acd450f0576b8b274e6"")",Khafra,"[Label(name=""dependencies""), Label(name=""semver:major"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6586,open,"**Please describe the changes this PR makes and why it should be merged:**

Removed the dependencies of `node-fetch` and `@discordjs/formdata` in favor of `undici`.

Undici contains spec-compliant `fetch` and `FormData` implementations, is maintained by
NodeJS contributors, and is just basically all around better. [Repo](https://github.com/nodejs/undici)

Complete list of changes:
- Removed `@discordjs/form-data` package and its 4 dependencies.
- Removed `node-fetch` (still installed as a dev package)
- [MessageAttachment](https://discord.js.org/#/docs/main/stable/class/MessageAttachment) and [MessageAttachment.setFile](https://discord.js.org/#/docs/main/stable/class/MessageAttachment?scrollTo=setFile) now accept a `Blob` parameter. 
- Likewise, [DataResolver.resolveFile](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFile) also accepts a Blob. It also returns a `Blob` now, whereas it used to return a `Buffer` or `ReadableStream`.
- [DataResolver.resolveBase64](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveBase64) now returns `Promise<string>`.
- [DataResolver.resolveFileAsBuffer](https://discord.js.org/#/docs/main/stable/class/DataResolver?scrollTo=s-resolveFileAsBuffer) is no longer used anywhere in the code, so like previously unused utility functions, will likely get removed in v14 (if this pr lands).
- The library now requires Node >=16.7.0 (bumped from Node >=16.6.0)

edit: I've been personally using this on my bot (roughly 21,000 members) that has made thousands of http requests and there has been no issue. This PR is likely ready for production use if anyone reading this wants to try it out. ;)

**Status and versioning classification:**
- I know how to update typings and have done so, or typings don't need updating
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- Code changes have been tested against the Discord API, or there are no code changes
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",126,108,23,20,2021-09-03 15:48:15,,FALSE,,,20,2021-10-08 15:03:58,TRUE,2021-10-06 4:04:16,Shubham Parihar,2021-10-06 4:04:17,"```suggestion
      return blob(resource);
```",7,somewhat inclusive,inclusive,8,constructive,constructive
162,discord.js,discordjs,6642,feat(Guild): add ROLE_SUBSCRIPTIONS_ENABLED guild feature,"PullRequestPart(sha=""93a40090fe2504c62c7d6747ed94e071d75d81d3"")",Shubham Parihar,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6642,open,"**Please describe the changes this PR makes and why it should be merged:**

- discord/discord-api-docs#3823
- discord/discord-api-docs#3846

**Status and versioning classification:**
- I know how to update typings and have done so
<!--
Please move lines that apply to you out of the comment:
- Code changes have been tested against the Discord API, or there are no code changes
- This PR changes the library's interface (methods or parameters added)
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",15,13,2,2,2021-09-15 6:47:32,,FALSE,,,0,2021-10-04 22:23:44,FALSE,2021-09-15 15:05:08,Vlad Frangu,2021-09-15 15:05:08,"Check the linked PR, it literally sorts them alphabetically 操",6,neutral,not inclusive,8,constructive,constructive
163,discord.js,discordjs,6642,feat(Guild): add ROLE_SUBSCRIPTIONS_ENABLED guild feature,"PullRequestPart(sha=""93a40090fe2504c62c7d6747ed94e071d75d81d3"")",Shubham Parihar,"[Label(name=""semver:minor"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6642,open,"**Please describe the changes this PR makes and why it should be merged:**

- discord/discord-api-docs#3823
- discord/discord-api-docs#3846

**Status and versioning classification:**
- I know how to update typings and have done so
<!--
Please move lines that apply to you out of the comment:
- Code changes have been tested against the Discord API, or there are no code changes
- This PR changes the library's interface (methods or parameters added)
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",15,13,2,2,2021-09-15 6:47:32,,FALSE,,,0,2021-10-04 22:23:44,FALSE,2021-09-22 5:10:38,Shubham Parihar,2021-09-22 5:10:38,"Old upstream PR got closed, the new follow up PR seems to add some more stuff. Hence, converting this to a draft for now",8,inclusive,inclusive,8,constructive,constructive
164,discord.js,discordjs,6647,types: improve audit logs' typings,"PullRequestPart(sha=""7d8864f2f7e6934f524f27bd55481fec754ccc69"")",Elliot,"[Label(name=""semver:minor""), Label(name=""typings"")]",https://api.github.com/repos/discordjs/discord.js/pulls/6647,open,"**Please describe the changes this PR makes and why it should be merged:**

This PR adds strong typings to Audit Logs. For example, you could fetch them with a type like this:
```ts
const logs1 = await guild.fetchAuditLogs({ type: 'MEMBER_UPDATE' });
// > logs1.target => User
// > logs1.extra => null

const logs2 = await guild.fetchAuditLogs({ type: 'STAGE_INSTANCE_CREATE' });
// > logs2.target => StageInstance
// > logs2.extra => GuildChannel | { id: Snowflake }

// etc.
```

**To think about before merging**

1. Currently, we don't allow `number`s anymore in `GuildAuditLogsFetchOptions.type` because it's not compatible with `GuildAuditLogsAction`.
We could fix that by creating a mapping from numbers to `GuildAuditLogsAction`.
This could be done easily but is not really clean. Tell me what you would prefer, this is why I've made this PR a draft (Crawl told me on discord we should keep numbers, because it would be a too big regression otherwise)

2. I chose to write the current code with generics rather than many interfaces out of simplicity. However, this means that the typing of `logs1` will be `GuildAuditLogs<""MEMBER_UPDATE"">`, and `logs1.entries.first()` will be `GuildAuditLogsEntry<""MEMBER_UPDATE"", ""UPDATE"", ""USER"">` (yeah...)

Tell me if this is a no-no and I should use interfaces instead (which implies more code, which will even be spread around the file if we keep the classes sorted)


As this is my first contribution to the library, don't refrain from suggesting how it could be improved or what I should maybe do differently. I'm happy to discuss! :)

**Status and versioning classification:**

- Code changes have been tested against the Discord API, or there are no code changes
- I know how to update typings and have done so, or typings don't need updating

This will be ""patch"" once the `GuildAuditLogsFetchOptions.type` issue is resolved
<!--
Please move lines that apply to you out of the comment:
- This PR changes the library's interface (methods or parameters added)
- This PR includes breaking changes (methods removed or renamed, parameters moved or removed)
- This PR **only** includes non-code changes, like changes to documentation, README, etc.
-->",113,73,1,6,2021-09-15 17:26:33,,FALSE,,,8,2021-10-11 8:15:04,FALSE,2021-10-02 11:58:14,Noel,2021-10-02 11:58:14,This needs a rebase.,7,somewhat inclusive,inclusive,8,constructive,constructive
